,smiles,pXC50,Original_Entry_ID,DB,MW,HA,HD,logP,Lipinski rule
53236,OC1=C(/C(=N/N=C(\C2=C(O)C=CC=C2)/C)/C)C=CC=C1,5.15505838394165,CHEMBL2006012,chembl20,268.316,4,2,3.331,True
53245,S1C(C(N(C1=S)C2=CC=CC=C2)=N)C(=O)N3CCCCC3,5.1550612449646,CHEMBL1549452,chembl20,319.455,4,1,2.88307,True
53263,S1C(C(=O)N2CCCCC2)C(N(C1=S)C3=CC=CC=C3)=N,5.1550612449646,866378,pubchem_screening,319.455,4,1,2.88307,True
53266,S1C(C(=O)N2CCCCC2)C(N(C1=S)C3=CC=CC=C3)=N,5.1550612449646,866378,pubchem,319.455,4,1,2.88307,True
53490,FC(F)(F)C1=NN(C(N=CC=2NC=CC2)=C1C=3C=CC=CC3)C,5.15507411956787,5703475,pubchem_screening,318.302,3,1,4.1846,True
53493,O=C(N=C1C(N(N(C1=O)C2=CC=CC=C2)C)C)C3(CCCC3)C4=CC=CC=C4,5.1550989151001,1261944,pubchem_screening,375.472,3,0,3.7481,True
53496,O=C(N=C1C(N(N(C1=O)C2=CC=CC=C2)C)C)C3(CCCC3)C4=CC=CC=C4,5.1550989151001,1261944,pubchem,375.472,3,0,3.7481,True
53710,O=C1N(N(C(C1=NC(=O)C2(C3=CC=CC=C3)CCCC2)C)C)C4=CC=CC=C4,5.1550989151001,CHEMBL1448449,chembl20,375.472,3,0,3.7481,True
53711,S(CC(=O)N=C1C(=O)N(N(C1C)C)C2=CC=CC=C2)C=3C(F)=CC=CC3,5.1551685333252,CHEMBL1412953,chembl20,371.437,4,0,3.1675,True
53713,S(CC(=O)N=C1C(N(N(C1=O)C2=CC=CC=C2)C)C)C=3C(F)=CC=CC3,5.1551685333252,2591864,pubchem_screening,371.437,4,0,3.1675,True
53716,S(CC(=O)N=C1C(N(N(C1=O)C2=CC=CC=C2)C)C)C=3C(F)=CC=CC3,5.1551685333252,2591864,pubchem,371.437,4,0,3.1675,True
53920,S(O)(O)(N=CC=1C=2CCN(CC2C=NC1C)C(=O)/C=C/C3=CC=CC=C3)=CCC,5.15518856048584,42167554,pubchem,413.543,5,3,4.01712,True
53922,C=1(C(=NC(=NC1O)O)N2CCC(CC2)CCO)Br,5.15519762039185,CHEMBL536058,chembl20,318.171,6,3,1.2491,True
53923,S(O)(O)(N=CCN(CC)CC)=CC=1C=CC(=CC1)Br,5.15520000457764,CHEMBL3087810,chembl20,349.294,4,3,3.4099,True
53924,S=C(N1CC(C(F)(F)F)CCC1)NC=2C=CC(=CC2)CC,5.15530681610107,CHEMBL1365067,chembl20,316.392,1,1,4.2201,True
53927,S=C(N1CC(CCC1)C(F)(F)F)NC=2C=CC(=CC2)CC,5.15530681610107,4836074,pubchem_screening,316.392,1,1,4.2201,True
53930,S=C(N1CC(CCC1)C(F)(F)F)NC=2C=CC(=CC2)CC,5.15530681610107,4836074,pubchem,316.392,1,1,4.2201,True
54131,OC=1N(C2=C(C1N=NC(=O)C3=C(O)C=CC=C3)C=CC=C2)C,5.15532732009888,6893963,pubchem_screening,295.298,5,2,3.5136,True
54134,OC=1N(C2=C(C1N=NC(=O)C3=C(O)C=CC=C3)C=CC=C2)C,5.15532732009888,6893963,pubchem,295.298,5,2,3.5136,True
54322,OC=1N(C2=C(C1N=NC(=O)C3=C(O)C=CC=C3)C=CC=C2)C,5.15532732009888,CHEMBL1404190,chembl20,295.298,5,2,3.5136,True
54339,N(CC)(CC)/C(/N1N=CN=C1)=N\C2=CC=CC=C2,5.15537071228027,2848196,pubchem,243.314,4,0,2.1557,True
54340,N(CC)(CC)/C(/N1N=CN=C1)=N\C2=CC=CC=C2,5.15537071228027,2848196,pubchem_screening,243.314,4,0,2.1557,True
54343,S1C(N2N=C(C(C(=NCCC)C)=C2O)C)=NC=3C1=CC=CC3,5.15543508529663,5339073,pubchem,314.414,6,1,3.71502,True
54344,S1C(N2N=C(C(C(=NCCC)C)=C2O)C)=NC=3C1=CC=CC3,5.15543508529663,5339073,pubchem_screening,314.414,6,1,3.71502,True
54347,C=1(C(=CC=C(C1O)O)C(O)CNC)F,5.15548086166382,CHEMBL43711,chembl20,201.197,4,4,0.4897,True
54348,C=1(C(=CC=C(C1O)O)[C@@H](O)CNC)F,5.15548086166382,CHEMBL42370,chembl20,201.197,4,4,0.4897,True
54349,C=1(C(=CC=C(C1O)O)[C@H](O)CNC)F,5.15548086166382,CHEMBL295651,chembl20,201.197,4,4,0.4897,True
54350,FC=1C(C(O)CNC)=CC=C(O)C1O,5.15548086166382,10420352,pubchem,201.197,4,4,0.4897,True
54351,O/N=C(/C=1N(C=2C(N1)=CC=CC2)C)\C#N,5.15548753738403,CHEMBL3207796,chembl20,200.201,5,1,1.27518,True
54359,ON=C(C=1N(C2=C(N1)C=CC=C2)C)C#N,5.15548753738403,5399116,pubchem_screening,200.201,5,1,1.27518,True
54362,ON=C(C=1N(C2=C(N1)C=CC=C2)C)C#N,5.15548753738403,5399116,pubchem,200.201,5,1,1.27518,True
54574,N1([C@H]2[C@@H]([C@@H](CO2)O)O)C3=C(C(=NC(=N3)C#CCCCC)N)N=C1,5.15559768676758,CHEMBL1945563,chembl20,317.349,8,3,0.2008,True
54575,O1[C@@H](N2C3=NC(=NC(N)=C3N=C2)C#CCCCC)[C@H](O)[C@H](O)C1,5.15559768676758,56945639,pubchem,317.349,8,3,0.2008,True
54577,C1=CC=2N=NN(C2N=C1NCC3CCN(CC3)CC(=O)C4CC4)C5=CC=CC(OC(F)(F)F)=C5,5.15566301345825,CHEMBL1952120,chembl20,474.487,8,1,3.8171,True
54578,OS=1(O)=CCC=2N=C(N=C(N3CCOCC3)C2C1)C4=CC=C(C=C4)N=C(NCC)O,5.15576887130737,CHEMBL2063754,chembl20,431.518,7,4,2.3944,True
54579,S1C(CC2=CC=C(SC(F)F)C=C2)=C(O)N=C1N/N=C/C(C)C,5.15584707260132,16238065,pubchem_screening,357.451,6,2,4.8079,True
54582,S1C(CC2=CC=C(SC(F)F)C=C2)=C(O)N=C1N/N=C/C(C)C,5.15584707260132,16238065,pubchem,357.451,6,2,4.8079,True
54735,S1C(=C(O)N=C1N/N=C/C(C)C)CC2=CC=C(SC(F)F)C=C2,5.15584707260132,CHEMBL1979987,chembl20,357.451,6,2,4.8079,True
54740,C=1(C(=NC(=C(C1)C#N)N2CCC(CC2)C(=O)N=S(=CC3=CC=CC=C3)(O)O)C(F)F)C(=O)CCC,5.15595769882202,CHEMBL3288131,chembl20,504.559,5,2,4.75078,False
54741,N1(/N=C\C=2C=CC(CC)=CC2)C=NN=C1,5.15609312057495,5402317,pubchem_screening,200.245,4,0,1.7227,True
54744,N1(/N=C\C=2C=CC(CC)=CC2)C=NN=C1,5.15609312057495,5402317,pubchem,200.245,4,0,1.7227,True
54931,N1(C=NN=C1)/N=C\C2=CC=C(C=C2)CC,5.15609312057495,CHEMBL2094313,chembl20,200.245,4,0,1.7227,True
54932,N1(/N=C/C=2C=CC(CC)=CC2)C=NN=C1,5.15609312057495,5338585,pubchem,200.245,4,0,1.7227,True
54934,N1(/N=C/C=2C=CC(CC)=CC2)C=NN=C1,5.15609312057495,5338585,pubchem_screening,200.245,4,0,1.7227,True
54937,C(C(C=1C=CC=CC1)(C2CCCC2)O)(NC3CCN(CC3)CC4=CSC(=C4)C)=O,5.15615081787109,CHEMBL356305,chembl20,412.599,4,2,4.21512,True
54940,N1(C2=C(C(N)=NC(=N2)N[C@@H](CC=3C=CC(=CC3)O)CO)N=C1)[C@@H]4O[C@H](C5=NN(CC)N=N5)[C@H]([C@H]4O)O,5.15625047683716,CHEMBL360837,chembl20,498.504,15,6,-0.872100000000001,False
54941,O1[C@@H](N2C=3N=C(N[C@@H](CC=4C=CC(O)=CC4)CO)N=C(N)C3N=C2)[C@H](O)[C@H](O)[C@H]1C5=NN(N=N5)CC,5.15625047683716,11352497,pubchem,498.504,15,6,-0.8721,False
54945,O=C(N/N=C/C1=NC2=C(C=C1)C=CC=C2)CCCCC(O)=NO,5.15631103515625,44507617,pubchem_screening,314.345,5,3,2.591,True
54948,C=1(C[C@@H](CNC2=NC=C(C3=CC=4C(C=C3)=C(NC4)O)S2)N)C=CC(=CC1)C(F)(F)F,5.15642690658569,CHEMBL1081029,chembl20,432.471,5,4,4.9977,True
54949,C1=CC(=CC=C1C(N[C@@H]2CCOC[C@@H]2C(=NO)O)=O)CC=3C(=NN4C3C=CC=C4)CC,5.15645551681519,CHEMBL429674,chembl20,422.485,6,3,2.9681,True
54951,C(=N/C1CCCCC1)(\N[C@H](C(NC=2C=CC(=CC2)CO)=O)CC3=CC=4C=CC=CC4C=C3)/NC5CCCCC5,5.15647649765015,CHEMBL298832,chembl20,526.725,3,4,6.08250000000001,False
54952,OC1=NC(O)=NC(N)=C1/N=C/C=2C=CC=CC2,5.15650033950806,265527,pubchem_screening,230.227,6,3,1.2206,True
54954,OC1=NC(O)=NC(N)=C1/N=C/C=2C=CC=CC2,5.15650033950806,265527,pubchem,230.227,6,3,1.2206,True
55017,OC=1N=C(O)N=C(N)C1N=CC=2C=CC=CC2,5.15650033950806,CHEMBL1703714,chembl20,230.227,6,3,1.2206,True
55027,C=1(C=NC(=C(C1)O)/C=N/O)CCCCN2C(C3=CC(=C(C=C3CC2)OC)OC)C4=CC=CC=C4,5.15663623809814,CHEMBL2181439,chembl20,461.562,7,2,4.5829,True
55028,C=1C=CC=C2N=C(N(C21)CC=3C=CC(=CC3)C(N[C@@H]4CCOC[C@@H]4C(=NO)O)=O)C(F)(F)F,5.15672636032105,CHEMBL253275,chembl20,462.428,6,3,3.584,True
55032,N1(C=2C(C(=C1C)/C=N/N3C=NN=C3)=CC=CC2)C,5.15702867507935,5730296,pubchem_screening,239.282,5,0,1.96042,True
55035,N1(C=2C(C(=C1C)/C=N/N3C=NN=C3)=CC=CC2)C,5.15702867507935,5730296,pubchem,239.282,5,0,1.96042,True
55274,N1(C=2C(C(=C1C)/C=N/N3C=NN=C3)=CC=CC2)C,5.15702867507935,CHEMBL3211146,chembl20,239.282,5,0,1.96042,True
55276,N1(CCN(/N=C/C2=C3C(=CC=4C2=CC=CC4)C=CC=C3)CC1)C,5.15707111358643,5342937,pubchem,303.409,3,0,3.5743,True
55277,N1(CCN(/N=C/C2=C3C(=CC=4C2=CC=CC4)C=CC=C3)CC1)C,5.15707111358643,5342937,pubchem_screening,303.409,3,0,3.5743,True
55280,S1C(=NC(O)=C1)NC=2C=CC(=CC2)CC,5.15717840194702,CHEMBL1323784,chembl20,220.297,4,2,3.1547,True
55281,S1C(NC=2C=CC(CC)=CC2)=NC(O)=C1,5.15717840194702,3142341,pubchem_screening,220.297,4,2,3.1547,True
55284,S1C(NC=2C=CC(CC)=CC2)=NC(O)=C1,5.15717840194702,3142341,pubchem,220.297,4,2,3.1547,True
55446,OC=1N(C(O)=C2C1CCC=C2)CNC=3C=CC(=CC3)CC,5.15719366073608,2812544,pubchem_screening,284.359,4,3,3.4907,True
55449,S=1(O)(O)=CC(N(C(=O)CSC=2N=C3N(N=CC3=C(O)N2)C4=CC=CC=C4)CCC)CC1,5.15720462799072,CHEMBL1730691,chembl20,461.569,9,3,2.9791,True
55451,S=1(O)(O)=CC(N(CCC)C(=O)CSC2=NC=3N(N=CC3C(O)=N2)C4=CC=CC=C4)CC1,5.15720462799072,4832262,pubchem_screening,461.569,9,3,2.9791,True
55454,S=1(O)(O)=CC(N(CCC)C(=O)CSC2=NC=3N(N=CC3C(O)=N2)C4=CC=CC=C4)CC1,5.15720462799072,4832262,pubchem,461.569,9,3,2.9791,True
55662,S=1(O)(O)=CC(N=CC2=C3C(=C(O)N(C2=O)C4=CC=CC=C4)C=CC=C3)CC1,5.15721893310547,5390002,pubchem_screening,382.441,6,3,3.2425,True
55665,S=1(O)(O)=CC(N=CC2=C3C(=C(O)N(C2=O)C4=CC=CC=C4)C=CC=C3)CC1,5.15721893310547,5390002,pubchem,382.441,6,3,3.2425,True
55907,S=1(O)(O)=CC(N=CC2=C3C(=C(O)N(C2=O)C4=CC=CC=C4)C=CC=C3)CC1,5.15721893310547,CHEMBL1529901,chembl20,382.441,6,3,3.2425,True
55910,S1/C(/N(C(=C1)C)C)=N\C2=CC=CC=C2,5.15725135803223,16196215,pubchem_screening,204.298,3,0,2.62742,True
55913,S1/C(/N(C(=C1)C)C)=N\C2=CC=CC=C2,5.15725135803223,16196215,pubchem,204.298,3,0,2.62742,True
56113,S1/C(/N(C(=C1)C)C)=N\C2=CC=CC=C2,5.15725135803223,CHEMBL3210133,chembl20,204.298,3,0,2.62742,True
56118,S1C(N(C(=C1)C)C)=NC2=CC=CC=C2,5.15725135803223,CHEMBL1460706,chembl20,204.298,3,0,2.62742,True
56123,S=1(O)(O)=CC(N2CCCCC2)=C3C1C=CC=C3,5.15726041793823,281092,pubchem_screening,251.351,3,2,2.09799,True
56126,C=1C=C2C(=CC1NC=3C=CC=CC3)SC(C(O)=NO)=C2,5.15732717514038,CHEMBL246336,chembl20,284.34,4,3,4.3387,True
56127,S=C(N=C1C(=O)N(N(C1C)C)C2=CC=CC=C2)NC=3C=CC=CC3,5.1573920249939,CHEMBL1414892,chembl20,338.436,3,1,3.1065,True
56129,S=C(N=C1C(N(N(C1=O)C2=CC=CC=C2)C)C)NC=3C=CC=CC3,5.1573920249939,679920,pubchem_screening,338.436,3,1,3.1065,True
56132,S=C(N=C1C(N(N(C1=O)C2=CC=CC=C2)C)C)NC=3C=CC=CC3,5.1573920249939,679920,pubchem,338.436,3,1,3.1065,True
56341,O=C1N(N(C(=C1N=C(C)CC(=O)C)C)C)C2=CC=CC=C2,5.1575493812561,5532983,pubchem_screening,285.347,5,0,2.55592,True
56344,O=C1N(N(C(=C1N=C(C)CC(=O)C)C)C)C2=CC=CC=C2,5.1575493812561,5532983,pubchem,285.347,5,0,2.55592,True
56541,O=C1N(N(C(=C1N=C(CC(=O)C)C)C)C)C2=CC=CC=C2,5.1575493812561,CHEMBL3210284,chembl20,285.347,5,0,2.55592,True
56545,O(C=1C=C(C[C@H](N)C(=O)O)C=CC1O)C,5.15764713287354,9307,pubchem,211.217,4,3,0.3552,True
56555,O(C1=C(O)C=CC(=C1)C[C@H](N)C(O)=O)C,5.15764713287354,CHEMBL1314652,chembl20,211.217,4,3,0.3552,True
56559,N=1C2=C(C3=NC(=NN3C1N)C4=CC=CO4)C=NN2CCCC5=CC=C(C=C5)CN,5.15767431259155,CHEMBL22320,chembl20,388.435,9,2,2.4077,True
56561,C1=CC(N(CC)CC)=CC=2C1=NC(=CC2C(F)(F)F)O,5.15771007537842,CHEMBL277378,chembl20,284.281,3,1,3.8054,True
56562,OC1=NC(N2CCCC2)=NC=3CN(CCC31)C(=O)CC4=CC(OC)=C(OC)C=C4,5.15772151947022,16668736,pubchem_screening,398.463,7,1,1.927,True
56563,O=C1N(C(=O)N(C=2N=CN(C21)CC(=O)N/N=C/C(=C/C3=CC=CC=C3)/C)C)C,5.15797567367554,9613805,pubchem_screening,380.408,8,1,0.6392,True
56566,O=C1N(C(=O)N(C=2N=CN(C21)CC(=O)N/N=C/C(=C/C3=CC=CC=C3)/C)C)C,5.15797567367554,9613805,pubchem,380.408,8,1,0.6392,True
56772,O=C1N(C(=O)N(C=2N=CN(C21)CC(=O)N/N=C/C(=C/C3=CC=CC=C3)/C)C)C,5.15797567367554,CHEMBL3211559,chembl20,380.408,8,1,0.6392,True
56776,N1=C(C#N)N=CC=2C=C(N(C3CCCCC3)C21)CC=4C=CC(CN(CC)CC)=CC4,5.15799951553345,CHEMBL430017,chembl20,401.558,5,0,5.24078000000001,False
56777,FC(F)(F)C1=NN2C(N3CCOCC3)=CC(=NC2=C1C4=CC=CC=C4)C,5.1581072807312,4909982,pubchem_screening,362.355,5,0,3.56012,True
56780,FC(F)(F)C1=NN2C(N3CCOCC3)=CC(=NC2=C1C4=CC=CC=C4)C,5.1581072807312,4909982,pubchem,362.355,5,0,3.56012,True
56916,FC(F)(F)C1=NN2C(N=C(C=C2N3CCOCC3)C)=C1C4=CC=CC=C4,5.1581072807312,CHEMBL1303937,chembl20,362.355,5,0,3.56012,True
56918,OC=1N=C(O)N=C(O)C1C(=NC2CCN(CC2)CC3=CC=CC=C3)C,5.15820360183716,5389556,pubchem_screening,342.399,7,3,2.067,True
56921,OC=1N=C(O)N=C(O)C1C(=NC2CCN(CC2)CC3=CC=CC=C3)C,5.15820360183716,5389556,pubchem,342.399,7,3,2.067,True
57164,OC=1N=C(O)N=C(O)C1C(=NC2CCN(CC2)CC3=CC=CC=C3)C,5.15820360183716,CHEMBL1612816,chembl20,342.399,7,3,2.067,True
57165,OC1CCN(CC1)CC=2N(CC)C(=O)C3=C(N2)C=CC=C3,5.15829229354858,16676980,pubchem_screening,287.363,5,1,1.3731,True
57166,FC(F)(F)C1=NN(CC(=O)N=NC=2C3=C(N(C(C)C)C2O)C=CC=C3)C=C1,5.158447265625,6090335,pubchem_screening,379.342,6,1,4.4536,True
57169,FC(F)(F)C1=NN(CC(=O)N=NC=2C3=C(N(C(C)C)C2O)C=CC=C3)C=C1,5.158447265625,6090335,pubchem,379.342,6,1,4.4536,True
57367,FC(F)(F)C1=NN(C=C1)CC(=O)N=NC=2C3=C(N(C2O)C(C)C)C=CC=C3,5.158447265625,CHEMBL1517281,chembl20,379.342,6,1,4.4536,True
57372,OC1=C(C=CC=C1)C=NNC(O)=NN=CC2=C(O)C=CC=C2,5.15846729278564,5372293,pubchem_screening,298.302,5,4,1.9694,True
57375,OC1=C(C=CC=C1)C=NNC(O)=NN=CC2=C(O)C=CC=C2,5.15846729278564,5372293,pubchem,298.302,5,4,1.9694,True
57459,S1C(C2NC=3N(N=CC3C(=O)N=C4C(N(N(C4=O)C5=CC=CC=C5)C)C)C(C2)C(F)(F)F)=CC=C1,5.15854978561401,5347913,pubchem,502.522,7,1,4.4682,False
57460,S1C(C2NC=3N(N=CC3C(=O)N=C4C(N(N(C4=O)C5=CC=CC=C5)C)C)C(C2)C(F)(F)F)=CC=C1,5.15854978561401,5347913,pubchem_screening,502.522,7,1,4.4682,False
57463,OC=1N(C=C2C1C=C(C=C2)/C=C/C(O)=NO)CC3=CC=C(C=C3)C4=CC=CC=C4,5.15861082077026,44442438,pubchem,384.435,4,3,5.4211,False
57464,C1=CC(=CC2=C(N(C=C21)CC3=CC=C(C=C3)C4=CC=CC=C4)O)/C=C/C(=NO)O,5.15861082077026,CHEMBL247653,chembl20,384.435,4,3,5.42110000000001,False
57466,C1(CC2=CC=C(CC)C=C2)=CC(=C(C=C1)OC)[C@H]3[C@@H]([C@@H](O)[C@@H]([C@H](C3)CO)O)O,5.15862417221069,CHEMBL2048490,chembl20,386.488,5,4,2.0269,True
57467,O[C@H]1[C@@H](C[C@@H]([C@@H](O)[C@@H]1O)CO)C=2C=C(C=CC2OC)CC3=CC=C(C=C3)CC,5.15862417221069,11596174,pubchem,386.488,5,4,2.0269,True
57468,N1=C2C=C(N(CC)CC)C=CC2=CC=3C1=CC(N(CC)CC)=CC3,5.15868234634399,CHEMBL186994,chembl20,321.468,3,0,5.0804,False
57469,S(O)(=O)(N1CCC(CC1)C(=O)N2CCCCC2)C3=CC=4C(=C5C(=NC4C=C3)C=CC=C5)C(O)O,5.1587028503418,CHEMBL1303782,chembl20,485.606,5,4,2.8593,True
57476,S(O)(=O)(N1CCC(CC1)C(=O)N2CCCCC2)C3=CC4=C(C5=CC=CC=C5N=C4C=C3)C(O)O,5.1587028503418,5308241,pubchem_screening,485.606,5,4,2.8593,True
57479,S(O)(=O)(N1CCC(CC1)C(=O)N2CCCCC2)C3=CC4=C(C5=CC=CC=C5N=C4C=C3)C(O)O,5.1587028503418,5308241,pubchem,485.606,5,4,2.8593,True
57718,C1(CCCC2=CC=C(C=C2)C(F)(F)F)CCN(CC1)C[C@@H]3[C@H](CN(C3)[C@H](CC4CCC4)C(=O)O)C5=CC(F)=CC=C5,5.15872144699097,CHEMBL21147,chembl20,574.703,3,1,7.23820000000001,False
57719,C=1(C[C@@H](CNC2=NC=C(C3=CC4=C(C=C3)C=NN4C)S2)N)C=CC(=CC1)C(F)(F)F,5.1587553024292,CHEMBL1079626,chembl20,431.487,6,2,4.6975,True
57720,S1C(=CN=C1C=2C=CC=CC2)C=3C=CC=4C=C(CCN5[C@@H](CCC5)C)C=CC4N3,5.1588978767395,CHEMBL1086513,chembl20,399.563,4,0,6.05210000000001,False
57723,C=1(CN2N=NC(=C2)C(CC)(C(F)(F)F)O)C=C3SC(=C(C3=CC1)C=4C=CC=CC4)C(O)C,5.15896463394165,CHEMBL1289214,chembl20,461.509,6,2,5.42130000000001,False
57724,S1C2=C(C(=C1C(O)C)C3=CC=CC=C3)C=CC(CN4N=NC(C(O)(CC)C(F)(F)F)=C4)=C2,5.15896463394165,16068121,pubchem,461.509,6,2,5.42130000000001,False
57725,S=1(O)(O)=CC2N(/C(/SC2C1)=N/C(=O)CCC)C3=CC=C(C=C3)CC,5.15902137756348,664826,pubchem_screening,366.508,4,2,3.5907,True
57728,S=1(O)(O)=CC2N(/C(/SC2C1)=N/C(=O)CCC)C3=CC=C(C=C3)CC,5.15902137756348,664826,pubchem,366.508,4,2,3.5907,True
57962,S=1(O)(O)=CC2N(/C(/SC2C1)=N/C(=O)CCC)C3=CC=C(C=C3)CC,5.15902137756348,CHEMBL3212051,chembl20,366.508,4,2,3.5907,True
57967,N1(C(=O)C2=C(N3[C@@H]4[C@H](N=C13)CCC4)N=C(N2CC=5C=CC(=CC5)O)C(F)(F)F)CC,5.15909337997437,CHEMBL487704,chembl20,419.407,6,1,3.2286,True
57968,O1C(CN(CC)CC)=C(C=C1C2=CC=CC=C2)C(=O)O,5.1592059135437,844978,pubchem_screening,273.332,3,1,3.4866,True
57971,O1C(CN(CC)CC)=C(C=C1C2=CC=CC=C2)C(=O)O,5.1592059135437,844978,pubchem,273.332,3,1,3.4866,True
58166,O1C(=C(C=C1C2=CC=CC=C2)C(O)=O)CN(CC)CC,5.1592059135437,CHEMBL1531884,chembl20,273.332,3,1,3.4866,True
58170,O=C1N(C(=NC2=C1C=CC=C2)C)CCCN3C=NC=C3,5.15923595428467,CHEMBL1337326,chembl20,268.32,5,0,1.99172,True
58174,O=C1N(CCCN2C=CN=C2)C(=NC3=C1C=CC=C3)C,5.15923595428467,742176,pubchem_screening,268.32,5,0,1.99172,True
58177,O=C1N(CCCN2C=CN=C2)C(=NC3=C1C=CC=C3)C,5.15923595428467,742176,pubchem,268.32,5,0,1.99172,True
58415,S(C=1N=C(O)C(=C(O)N1)CC)CC(=O)NCC=2OC=CC2,5.159255027771,CHEMBL1487209,chembl20,309.347,7,3,1.4517,True
58417,S(C=1N=C(O)C(CC)=C(O)N1)CC(=O)NCC=2OC=CC2,5.159255027771,3244369,pubchem_screening,309.347,7,3,1.4517,True
58420,S(C=1N=C(O)C(CC)=C(O)N1)CC(=O)NCC=2OC=CC2,5.159255027771,3244369,pubchem,309.347,7,3,1.4517,True
58662,O=C1N(NC(=O)CN(CC)CC)C(=NC=2N(C=NC21)C3=CC=CC=C3)C,5.15926074981689,CHEMBL1521467,chembl20,354.414,7,1,1.30252,True
58664,O=C(NN1C(=NC=2N(C3=CC=CC=C3)C=NC2C1=O)C)CN(CC)CC,5.15926074981689,2816784,pubchem_screening,354.414,7,1,1.30252,True
58667,O=C(NN1C(=NC=2N(C3=CC=CC=C3)C=NC2C1=O)C)CN(CC)CC,5.15926074981689,2816784,pubchem,354.414,7,1,1.30252,True
58852,O=C1N(N(C(C1=NN=C(C(=O)C)C(=O)C)C)C)C2=CC=CC=C2,5.15926504135132,545011,pubchem_screening,314.345,6,0,1.2435,True
58855,O=C1N(N(C(C1=NN=C(C(=O)C)C(=O)C)C)C)C2=CC=CC=C2,5.15926504135132,545011,pubchem,314.345,6,0,1.2435,True
59055,O=C1N(N(C(C1=NN=C(C(=O)C)C(=O)C)C)C)C2=CC=CC=C2,5.15926504135132,CHEMBL1427393,chembl20,314.345,6,0,1.2435,True
59060,S=C(N/N=C/C1=C(N2CCCC2)N(N=C1C)C3=CC=CC=C3)NC4=C(C=CC=C4)C(F)(F)F,5.15927791595459,6905031,pubchem_screening,472.54,5,2,5.12022,False
59063,S=C(N/N=C/C1=C(N2CCCC2)N(N=C1C)C3=CC=CC=C3)NC4=C(C=CC=C4)C(F)(F)F,5.15927791595459,6905031,pubchem,472.54,5,2,5.12022,False
59259,S=C(NC1=C(C(F)(F)F)C=CC=C1)N/N=C/C2=C(N(N=C2C)C3=CC=CC=C3)N4CCCC4,5.15927791595459,CHEMBL3189179,chembl20,472.54,5,2,5.12022000000001,False
59274,C1N2CCC(C1(O)C=3SC(=NC3)C=4C=CC=CC4)CC2,5.15930128097534,CHEMBL319389,chembl20,286.4,4,1,2.7233,True
59275,C=1(N(N=C(C1C)C=2C=CC=CC2)C=3SC=C(N3)C(O)=O)C(F)(F)F,5.15930557250977,CHEMBL2442494,chembl20,353.325,5,1,4.02122,True
59276,O1C(N2C3=NC=NC(N)=C3N=C2)[C@H](O)[C@H](O)[C@H]1C(=O)N(CC)CC,5.15933275222778,46876373,pubchem,336.352,9,3,-1.1039,True
59277,O=C(O)C=1N=CC2=C(C1)C=CC=C2,5.15934276580811,CHEMBL1728638,chembl20,173.171,2,1,1.933,True
59279,OC(=O)C=1N=CC2=C(C1)C=CC=C2,5.15934276580811,124656,pubchem_screening,173.171,2,1,1.933,True
59282,OC(=O)C=1N=CC2=C(C1)C=CC=C2,5.15934276580811,124656,pubchem,173.171,2,1,1.933,True
59369,S(C1=NC(=NC=2N(CCC)C=NC21)N)CC(=O)O,5.15948867797852,242655,pubchem,267.314,7,2,0.9952,True
59379,S(C1=NC(=NC=2N(CCC)C=NC21)N)CC(=O)O,5.15948867797852,242655,pubchem_screening,267.314,7,2,0.9952,True
59388,S(C=1N=C(N=C2N(C=NC21)CCC)N)CC(O)=O,5.15948867797852,CHEMBL1370924,chembl20,267.314,7,2,0.9952,True
59389,FC(F)C(=O)CC(=NO)C=1C(O)=CC=CC1,5.15949249267578,5389198,pubchem_screening,229.182,4,2,1.7948,True
59392,FC(F)C(=O)CC(=NO)C=1C(O)=CC=CC1,5.15949249267578,5389198,pubchem,229.182,4,2,1.7948,True
59631,FC(F)C(=O)C/C(=N/O)/C1=C(O)C=CC=C1,5.15949249267578,CHEMBL3214601,chembl20,229.182,4,2,1.7948,True
59633,S1C(CC(=O)NC=2C=CC(CC)=CC2)=C(O)N=C1NN=C3CCCCCC3,5.15953063964844,3433420,pubchem_screening,386.521,6,3,4.7144,True
59636,S1C(CC(=O)NC=2C=CC(CC)=CC2)=C(O)N=C1NN=C3CCCCCC3,5.15953063964844,3433420,pubchem,386.521,6,3,4.7144,True
59771,S1C(=C(O)N=C1NN=C2CCCCCC2)CC(=O)NC=3C=CC(=CC3)CC,5.15953063964844,CHEMBL1544107,chembl20,386.521,6,3,4.7144,True
59775,O1C(C=2N=C3N(N2)C(=NC=4N(N=CC43)CCCC=5C=CC(=CC5)C(O)=O)N)=CC=C1,5.15964508056641,10916451,pubchem,403.402,9,2,2.6472,True
59776,N=1C2=C(C3=NC(=NN3C1N)C=4OC=CC4)C=NN2CCCC=5C=CC(=CC5)C(=O)O,5.15964508056641,CHEMBL279254,chembl20,403.402,9,2,2.6472,True
59777,OC=1N(C=NC=2C1N=C3C2C=C(C=C3)C)CN4C(CCC4)CC,5.15966653823853,CHEMBL1462143,chembl20,310.401,5,1,3.38202,True
59784,OC=1N(CN2C(CCC2)CC)C=NC=3C1N=C4C3C=C(C=C4)C,5.15966653823853,6623520,pubchem_screening,310.401,5,1,3.38202,True
