Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES
VEYRIJHOTZSUIN-LBOYIXSDNA-N,46890887,3362,A,7.10002,pubchem,484073,9606,HTR6,2105,S(=O)(=O)(N1CC(C=2C1=CC=CC2)C(=O)NCCCN(CC)CC)C=3C=4C(C(OC)=CC3)=CC=CC4
VFIXEEIIZUMLIG-UHFFFAOYNA-N,16222870,3362,A,8.34008,pubchem,700330,9606,HTR6,2105,S(=O)(=O)(N1C2=C(CC(N(C)C)CC2)C3=C1C=CC(SC)=C3)C4=CC=CC=C4
VFKXXXMVYWTIPM-AWEZNQCLNA-N,CHEMBL1086573,3362,A,9.0,chembl20,635521,9606,HTR6,2105,C1(S(=O)(=O)C2=CC3=C(C=C2)[C@@H](CCC3)CNS(NC)(=O)=O)=CC(=CC=C1)F
VDZROAIEYLMUAT-UHFFFAOYNA-N,CHEMBL175471,3362,A,8.28,chembl20,303258,9606,HTR6,2105,S(NC1=CC=2C(=CNC2C=C1)CCN(CC)CC)(C3=CC=4C=CC=CC4C=C3)(=O)=O
VFXFCGIBMAUYDT-HPHMPNDVNA-N,20901114,3362,A,5.70115,pubchem,492092,9606,HTR6,2105,S1C=2C(N3CCC(CC3)C(=O)N)=NC=4N(N=NC4S(=O)(=O)C5=CC=CC=C5)C2C=C1
VGBOISIRCIDEGP-UHFFFAOYNA-N,CHEMBL117537,3362,A,5.11,chembl20,3607,9606,HTR6,2105,N1(C(=O)CCCC2=CC=CC=C2)CCN(CC1)CCCC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F
VGJCKVYMMJXTIH-UHFFFAOYNA-N,44126272,3362,A,6.01144,pubchem,452261,9606,HTR6,2105,FC(F)(F)C1=CC=2C3=C(N(C2C=C1)CCC4=CC=CC=C4)CCN(C3)C
VGOOFUGEHCADCQ-UHFFFAOYNA-N,CHEMBL444015,3362,A,9.1,chembl20,312778,9606,HTR6,2105,S(N1C=C(C2=CCNCC2)C3=C1C=CC=C3)(C=4C=CC(=CC4)N)(=O)=O
VHFVKMTVMIZMIK-UHFFFAOYNA-N,CHEMBL478,3362,A,5.64,chembl20,3614,9606,HTR6,2105,N1(CCNCC1)C=2C=C(C=CC2)Cl
VFPSHYIQSHKAFX-LILDFLRNNA-N,CHEMBL1173359,3362,A,8.09,chembl20,642500,9606,HTR6,2105,N=1C=2N(C3=C(C1NCC4OCCC4)SC=C3)N=NC2S(=O)(=O)C5=CC=CC=C5
VFSLPNVKMMJIGU-UYBDAZJANA-N,CHEMBL1170871,3362,A,7.8,chembl20,642500,9606,HTR6,2105,N=1C=2N(C=3C=CSC3C1NCCC(C)C)N=NC2S(C4=CC=C(C=C4)Br)(=O)=O
VFSSAOMALPZMID-UHFFFAOYNA-N,44435652,3362,A,8.72125,pubchem,300690,9606,HTR6,2105,ClC=1SC(S(=O)(=O)C2=CN(C3CCCN(C3)C)C4=NC=CC=C42)=CC1
WPDFUYMLDBHNAG-UHFFFAOYNA-N,66801226,3362,A,6.48149,pubchem,1152666,9606,HTR6,2105,ClC=1C=C(S(=O)(=O)NCCCN2CCN(CC2)C3=NOC4=C3C=CC=C4)C=CC1F
WSVWKHTVFGTTKJ-UHFFFAOYNA-N,181743,3362,A,6.59007,pubchem,453217,9606,HTR6,2105,O(C=1C2=C3C(N(CCC3=CC1OC)C)CC=4C2=CC=5OCOC5C4)C
XRYLGRGAWQSVQW-UHFFFAOYNA-N,1238,3362,A,7.30103,pubchem,238747,9606,HTR6,2105,ClC1=CC=2C(N3CCN(CC3)C)CC=4C(SC2C=C1)=CC=CC4
XRZQXBVARCUOPV-UHFFFAOYNA-N,CHEMBL2153062,3362,A,7.0,chembl20,853659,9606,HTR6,2105,O=S(C=1C=C(C(=CC1)C)N2CCN(CC2)C)(NC=3C=CC=C(C3)COC)=O
XYXYOPRXQGBKFK-UHFFFAOYNA-N,24784577,3362,A,7.4437,pubchem,392759,9606,HTR6,2105,S(=O)(=O)(C=1C=2N=C(OC2C=CC1)N3CCN(CC3)CCC)C=4C=5C(C=CC4)=CC=CC5
XYVUZYKIADHQGX-UHFFFAOYNA-N,CHEMBL372569,3362,A,8.01,chembl20,320876,9606,HTR6,2105,S(N1C=C(C2CNCCC2)C=3C1=CC=CC3)(C=4SC=CC4)(=O)=O
XUWDAWJSAQOYPV-UHFFFAOYNA-N,CHEMBL236334,3362,A,8.66,chembl20,659849,9606,HTR6,2105,C=1C=NC=2N(C=C(S(C3=CC=CC=C3Cl)(=O)=O)C2C1)C4CN(CC4)C
YDMXRHFTXAEAFG-UHFFFAOYNA-N,CHEMBL393106,3362,A,8.33,chembl20,659849,9606,HTR6,2105,C=1C=CC=2C(=CN(C3CN(CCC3)C)C2N1)S(=O)(C4=CC=CC(=C4)F)=O
YKEFFXDXDCCGLC-UHFFFAOYNA-N,CHEMBL1277837,3362,A,8.54,chembl20,684953,9606,HTR6,2105,O=S(C1=NN(C2=CC=C(C=C12)N3CCNCC3)C(C)C)(C4=C5C(=CC=C4)C=CC=C5)=O
YMBZXDHHTHRQGA-UHFFFAOYNA-N,44568061,3362,A,7.92082,pubchem,340025,9606,HTR6,2105,S(=O)(=O)(N1C2=C(CCNCC2)C=3C1=CC=CC3)C=4C=C(OC)C=CC4
YPVOSIDECMYMTD-WYUMXYHSNA-N,CHEMBL1668584,3362,A,9.7,chembl20,740243,9606,HTR6,2105,C1(=NC2=C(S(C3=CC=CC=C3)(=O)=O)C(=NN2C(=C1)C)NC)C
YXPPQEAUYCKYSO-UHFFFAOYNA-N,CHEMBL3289963,3362,A,7.08,chembl20,1366806,9606,HTR6,2105,S(=O)(=O)(NCCCN1CCN(CC1)C2=NSC=3C2=CC=CC3)C=4N5C(=NC4)C=CC=C5
YVUQSNJEYSNKRX-ZYMSVLFVNA-N,CHEMBL1423,3362,A,7.15,chembl20,3664,9606,HTR6,2105,C=1(N(C=2C=CC=CC2N1)C3CCN(CC3)CCCC(C4=CC=C(C=C4)F)C=5C=CC(=CC5)F)O
ZMIWRRKLVCCVBJ-UHFFFAOYNA-N,56944384,3362,A,8.48149,pubchem,1152666,9606,HTR6,2105,ClC1=CC=2SC(S(=O)(=O)NCCCCN3CCC(CC3)C4=NOC=5C4=CC=C(F)C5)=CC2C=C1
ZMWFJTOJCAGXKR-UHFFFAOYNA-N,11317551,3362,A,8.14267,pubchem,239164,9606,HTR6,2105,S(=O)(=O)(NC1=CC=2C(CCN(CCCC)CCCC)=CNC2C=C1)C=3C=4C(C=CC3)=CC=CC4
ZLSALLWKSRFPSH-RDJZCZTQNA-N,CHEMBL1949766,3362,A,7.32,chembl20,804628,9606,HTR6,2105,O=S(C1=CC=C2C(O[C@H]3CNCC[C@@H]23)=C1)(C4=CC=CC(=C4)C(F)(F)F)=O
ZLSXIXYITXPSOC-UHFFFAOYNA-N,CHEMBL2165559,3362,A,7.81,chembl20,861074,9606,HTR6,2105,O=S(=O)(N1C2=CC=C(C=C2C3=C1CCC(C3)N(C)C)F)C4=CC=C(C=C4)C(C)C
ZLTIDZRETNUAHX-KAMYIIQDNA-N,46224877,3362,A,5.24185,pubchem,452261,9606,HTR6,2105,N1(CC2=C(N(C=3C2=CC=CC3)/C=C\C4=CC=CC=C4)CC1)C
ZLVCIHHQVPNAGN-UHFFFAOYNA-N,CHEMBL1917355,3362,A,5.72,chembl20,786347,9606,HTR6,2105,O=S(C1=CC2=CC=CN=C2C=C1)(=O)N(CCCN3CCN(CC3)C4=CC=CC=C4OC)CC
ZLXHRSBHWKYJCY-HCKMINDGNA-N,7185122,3362,A,6.72125,pubchem,492092,9606,HTR6,2105,S(=O)(=O)(C=1N=NN2C1N=C(NCCOC)C=3SC=CC23)C4=CC=CC=C4
ZMARUYAGTVNWCS-UHFFFAOYNA-N,44388951,3362,A,8.52288,pubchem,239088,9606,HTR6,2105,ClC=1SC(S(=O)(=O)N2C=3C(C(C=4CCNCC4)=C2)=CC=CC3)=CC1
ZHKSBEBKWSIVCL-UHFFFAOYNA-N,46934428,3362,A,8.52288,pubchem,501445,9606,HTR6,2105,S(=O)(=O)(N(C=1C=C(N2CCN(CC2)C)C=CC1)C(C)C)C3=CC=4C(C=C3)=CC=CC4
ZHONXOSWPFCSGQ-UHFFFAOYNA-N,CHEMBL368209,3362,A,10.0,chembl20,303258,9606,HTR6,2105,S(C=1SC2=CC=C(C=C2C1C)Cl)(NC3=CC=4C(=CNC4C=C3)CCN(C)C)(=O)=O
ZHOQJWCJXTYOJM-UHFFFAOYNA-N,CHEMBL194360,3362,A,6.94,chembl20,320876,9606,HTR6,2105,N1(S(C=2C=CC(=CC2)N)(=O)=O)C3=C(CCNC3)C=4C1=CC=CC4
ZHQDDUBFKUDWMI-UHFFFAOYNA-N,CHEMBL154525,3362,A,8.6,chembl20,3647,9606,HTR6,2105,S(C=1C=C(N2CCNCC2)C(=CC1)OC)(NC3=CC(Cl)=C(C=C3)Cl)(=O)=O
ZHUCAIBXMOFDCR-UHFFFAOYNA-N,56944859,3362,A,6.60206,pubchem,1152666,9606,HTR6,2105,S(=O)(=O)(NCCN1CCC(CC1)C2=NOC=3C2=CC=C(F)C3)C=4C=5C(C=CC4)=CC=CC5
ZHYYDISGIDQJTN-UHFFFAOYNA-N,CHEMBL366012,3362,A,8.05,chembl20,320876,9606,HTR6,2105,S(N1C=C(C2CN(CC3=CC=CC=C3)CC2)C=4C1=CC=CC4)(C=5SC(Br)=CC5)(=O)=O
ZICYHDBHDOKGNT-UHFFFAOYNA-N,CHEMBL589149,3362,A,5.95,chembl20,603319,9606,HTR6,2105,N1(CCC2=CC=C(C=C2)F)C=3C=CC(F)=CC3C=4CN(CCC41)C
ZKKWRCSTEPFZDF-UHFFFAOYNA-N,44155876,3362,A,8.17005,pubchem,568359,9606,HTR6,2105,S(=O)(=O)(C1=C2N(N=C1SC)C(=CC(=N2)C)C)C3=CC=C(F)C=C3
ZINLARKOVIPOJW-UHFFFAOYNA-N,CHEMBL29846,3362,A,9.22,chembl20,3664,9606,HTR6,2105,S(C=1SC2=CC=C(C=C2C1C)Cl)(NC3=CC(N4CCN(CC4)C)=C(C=C3)OC)(=O)=O
ZJUNSPZQENPTOE-GOSISDBHNA-N,CHEMBL591939,3362,A,7.31,chembl20,610399,9606,HTR6,2105,C1(=CC2=C(N(N=C2C=C1)C(C)C)S(C3=C4C(=CC=C3)C=CC=C4)(=O)=O)N5CC[C@@H](N)C5
ZKAVOICTUKPVNY-UHFFFAOYNA-N,CHEMBL1783960,3362,A,6.36,chembl20,750452,9606,HTR6,2105,C1(=CC=C2C(=C1)C3=C(N2CCC=4C=CC=NC4)CCN(C3)C)C
ZKBASIGNGVQFQO-UHFFFAOYNA-N,10272325,3362,A,8.30103,pubchem,254401,9606,HTR6,2105,S(=O)(=O)(N1C=C(C2CCN(C2)C)C=3C1=CC=CC3)C4=CC(OC)=C(OC)C=C4
YODWHIXZDXJUBK-UHFFFAOYNA-N,11166261,3362,A,6.90032,pubchem,239164,9606,HTR6,2105,S(=O)(=O)(N1CCC(N2C=3C(COC2=O)=CC=CC3)CC1)C=4C=5C(SC4)=CC=CC5
YOHBTWUHPBXBAS-LQFNOIFHNA-N,CHEMBL566213,3362,A,7.89,chembl20,595421,9606,HTR6,2105,C1=CC=C2NC(=NC2=C1N3CCNCC3)C(C4=CC=CC=5C4=CC=CC5)=O
YOIWOMIOVRDSRT-UHFFFAOYNA-N,CHEMBL180582,3362,A,8.17,chembl20,303258,9606,HTR6,2105,S(NC1=CC=2C(=CNC2C=C1)C3CCN(CC3)C)(C4=CC=C(C=C4)C5=CC=CC=C5)(=O)=O
YOUZPGWSTPAIRL-HCKMINDGNA-N,2816054,3362,A,5.24413,pubchem,1139773,9606,HTR6,2105,S1C2(N(C(=O)C1)C3=CC=CC=C3)C4=C(NC2=O)C=CC=C4
YLEJYQFWEATDSD-UHFFFAOYNA-N,CHEMBL2424668,3362,A,6.73,chembl20,981502,9606,HTR6,2105,C1=CC=CC2=C1CCC(N2C3CCN(CC3)C(=O)CC4=CC=C(C=C4OCCF)OC5CCNCC5)=O
YLJHNESGQYFRTE-JJFURXLTNA-N,53326047,3362,A,7.18709,pubchem,550750,9606,HTR6,2105,S(=O)(=O)(C=1NN=C2C1C=CC(NC(=O)CCN(CC)CC)=C2)C=3C=4C(C=CC3)=CC=CC4
YLJHNESGQYFRTE-SPEPDGBUNA-N,CHEMBL1642869,3362,A,7.19,chembl20,699278,9606,HTR6,2105,N(C1=CC=C2C(=NNC2=C1)S(C3=CC=CC=4C3=CC=CC4)(=O)=O)C(=O)CCN(CC)CC
YLOKQWYOYZLCMX-PKSOQXRJNA-N,53320776,3362,A,8.50864,pubchem,550750,9606,HTR6,2105,S(=O)(=O)(C1=NNC=2C1=CC(NC3CCNCC3)=CC2)C4=CC=CC=C4
YLOKQWYOYZLCMX-QWOVJGMINA-N,CHEMBL1642880,3362,A,8.51,chembl20,699278,9606,HTR6,2105,O=S(C=1NN=C2C1C=C(C=C2)NC3CCNCC3)(C4=CC=CC=C4)=O
YLPUXKCKKSTFMF-UHFFFAOYNA-N,CHEMBL1785062,3362,A,7.95,chembl20,750637,9606,HTR6,2105,C1CN(CCN1C)CC2=CC=C3N(C=CC3=C2)S(C4=CC(=CC=C4Cl)C(F)(F)F)(=O)=O
YLSBAGZHIBFNRL-UHFFFAOYNA-N,CHEMBL1642116,3362,A,7.59,chembl20,699508,9606,HTR6,2105,C=1C(=CC2=C(C1)C(CCN2S(C3=CC=C4C(=C3)C=CC=C4)(=O)=O)=O)N5CCN(CC5)C
YPCWKTBFKHGTDP-UHFFFAOYNA-N,CHEMBL1782367,3362,A,6.12,chembl20,750035,9606,HTR6,2105,C=1(C=CC(=CC1)SC=2C=CC3=C(C2)N4C(C3)CNCC4)C(F)(F)F
YPQQPLDCWAKIGB-UHFFFAOYNA-N,CHEMBL177970,3362,A,6.79,chembl20,303258,9606,HTR6,2105,S(NC1=CC=2C(=CNC2C=C1)CCCN(CC)CC)(C3=CC=4C=CC=CC4C=C3)(=O)=O
YQBHAOBHMAGPDP-INIZCTEONA-N,46890191,3362,A,8.80134,pubchem,484646,9606,HTR6,2105,S(=O)(=O)(C1=CC2=C([C@@H](CCC2)CN(C)C(=O)C)C=C1)C=3C=C(F)C=CC3
YQHLZLIFZLFKSH-UHFFFAOYNA-N,66801379,3362,A,6.92082,pubchem,1152666,9606,HTR6,2105,S(=O)(=O)(NCCCCN1CCN(CC1)C2=NSC3=C2C=CC=C3)C=4C=5N=CSC5C=CC4
YQNWZWMKLDQSAC-UHFFFAOYNA-N,66860907,3362,A,6.48149,pubchem,712480,9606,HTR6,2105,S(C=1C(N2CCNCC2)=CC=CC1)C3=C(C=C(C=C3)C)C
YQODEJAOABPMSQ-HNNXBMFYNA-N,25263334,3362,A,7.31426,pubchem,353404,9606,HTR6,2105,O(C1=NC=CC(C2CCNCC2)=C1C)[C@H](C3=CC=CC=C3)C
YQQXAJIXOUQTMW-GPQMBLKYNA-N,56849719,3362,A,8.51004,pubchem,632332,9606,HTR6,2105,S(=O)(=O)(C1=C2N(N=C1NC)C(CCN)=CC(=N2)C)C3=CC=CC=C3
YNFGKNGJUDQMQL-UHFFFAOYNA-N,44414681,3362,A,7.4318,pubchem,269197,9606,HTR6,2105,S(=O)(=O)(C1=CC=C(CCN)C=C1)C2=CC=CC=C2
YNNUSGIPVFPVBX-NHCUHLMSNA-N,CHEMBL1626,3362,A,7.44,chembl20,774719,9606,HTR6,2105,[C@@](C=1C=CC(=CC1)Cl)(C)(C=2C=CC=CC2)OCC[C@@H]3N(CCC3)C
YMOXFYZRVOPDDY-UHFFFAOYNA-N,CHEMBL198797,3362,A,7.59,chembl20,326768,9606,HTR6,2105,C1=C(C=C2C(=C1NC)C=CN2S(C3=CC=CC=C3)(=O)=O)NC
YRIQXMPDJZLBBB-UHFFFAOYNA-N,CHEMBL1783971,3362,A,5.13,chembl20,750452,9606,HTR6,2105,C=1(C=C2C(=CC1)N(C3=C2CN(CC3)C)CCC=4C=CC=CN4)C#N
YRVKJIDCHIEELY-UHFFFAOYNA-N,CHEMBL497749,3362,A,5.58,chembl20,556692,9606,HTR6,2105,C1N(CCN(C1)C2=C(C=CC=C2)OC)CCCNS(C3=CC=4C(C=C3)=CC=CC4)(=O)=O
XTVVBTLUOSFTHO-UHFFFAOYNA-N,54582939,3362,A,5.98297,pubchem,600301,9606,HTR6,2105,BrC1=CC=2C3=C(N(C2C=C1)CCC4=NC=CC=C4)CCN(C3)C
XZULINOKXSMSLT-MEBMAIEUNA-N,CHEMBL1086253,3362,A,8.9,chembl20,635521,9606,HTR6,2105,C1(S(=O)(=O)C2=CC3=C(C=C2)[C@@H](CCC3)CN(CC(N)=O)C)=CC(=CC=C1)F
WYRPXNGUYCGVNZ-UHFFFAOYNA-N,CHEMBL411663,3362,A,5.74,chembl20,476017,9606,HTR6,2105,C(C1=C(NC=2C=CC(=CC21)F)O)CCCN3CCN(CC3)C=4C=CC=CC4
XUTWKCUZLXNZPI-LILDFLRNNA-N,11638332,3362,A,7.26201,pubchem,313655,9606,HTR6,2105,ClC1=C2C(=O)C(C3=CC=CC=C3)(C(=O)NC2=CC(Cl)=C1)C
YOAQEPCUBHMMFC-JJFURXLTNA-N,53318143,3362,A,8.00877,pubchem,550750,9606,HTR6,2105,S(=O)(=O)(C=1NN=C2C(NC(=O)C3CCCNC3)=CC=CC21)C=4C=5C(C=CC4)=CC=CC5
YOAQEPCUBHMMFC-SPEPDGBUNA-N,CHEMBL1642877,3362,A,8.01,chembl20,699278,9606,HTR6,2105,C(C1CCCNC1)(=O)NC=2C=CC=C3C2NN=C3S(=O)(=O)C4=CC=CC=5C4=CC=CC5
XILFFKQSRRILNP-UHFFFAOYNA-N,CHEMBL3289953,3362,A,7.4,chembl20,1366806,9606,HTR6,2105,S(=O)(=O)(NCCCN1CCN(CC1)C2=NSC=3C2=CC=CC3)C4=CC=5C(C=C4)=CC=CC5
YNSXZIIDDWEFDE-LQFNOIFHNA-N,25263299,3362,A,8.92082,pubchem,353365,9606,HTR6,2105,S(=O)(=O)(N1N=CC2=C1C=C(NC(=O)CCNC)C=C2)C=3C=4C(C=CC3)=CC=CC4
ZDLGKEUGSQRZSW-UHFFFAOYNA-N,CHEMBL175836,3362,A,6.91,chembl20,303258,9606,HTR6,2105,S(C=1C2=C(C=CC=C2)C=CC1)(NC=3C=C4C=C(C)N(C4=CC3)CCN(C)C)(=O)=O
YFKQSGLMKFTUJN-UHFFFAOYNA-N,CHEMBL3289991,3362,A,7.89,chembl20,1366806,9606,HTR6,2105,S(=O)(=O)(NCCCN1CCC(CC1)C2=NOC=3C2=CC=C(C3)F)C4=CC(=CC=C4)C
ZCJYRUIJZMZVJE-HXTKINSTNA-N,CHEMBL1632206,3362,A,5.4,chembl20,689725,9606,HTR6,2105,C1=C(N2CCN(CC2)CCC=3C=C(C=CC3)NC(C)=O)C=4C=CC(=NC4C=C1)C
YSMNKAMHMGKRDL-UHFFFAOYNA-N,CHEMBL515307,3362,A,9.52,chembl20,517123,9606,HTR6,2105,C=1(N2C(=NC1Cl)SC=C2)S(=O)(=O)NC3=CC=4C(=CCC4C=C3)CCN(C)C
YSQAQADMLFUOTE-MPIMZMORNA-N,23624307,3362,A,9.30103,pubchem,353365,9606,HTR6,2105,S(=O)(=O)(N1N=CC2=C1C=C(NC(=O)CCN)C=C2)C=3C=4C(C=CC3)=CC=CC4
YTMNPPWJTDABTJ-UHFFFAOYNA-N,3028955,3362,A,7.92082,pubchem,239619,9606,HTR6,2105,N1(C=2C(C(CCN(C)C)=C1)=CC=CC2)CCC3=CC=CC=C3
YVENIGOVHPMTDH-UHFFFAOYNA-N,CHEMBL3217984,3362,A,7.8,chembl20,1329315,9606,HTR6,2105,S1C2=C3C(=CC=C2)C4C(N3C5=C(C1)C=CC=C5)CCN(C4)C
YVEZDQWTKUXIGP-UHFFFAOYNA-N,CHEMBL455332,3362,A,7.38,chembl20,501433,9606,HTR6,2105,C=1(C(C)=C(OCC2=CC(=C(C=C2)F)F)C=CC1)C3CCNCC3
YVFSTSJRIZSJNK-MPIMZMORNA-N,CHEMBL1173579,3362,A,7.54,chembl20,642500,9606,HTR6,2105,N=1C=2N(C3=C(C1NCC4=CC5=C(C=C4)OCO5)SC=C3)N=NC2S(=O)(=O)C=6C=CC(=CC6)Br
YVJQJQVYSLLHSJ-UHFFFAOYNA-N,CHEMBL1785067,3362,A,8.11,chembl20,750637,9606,HTR6,2105,C1NCCN(C1)CC2=CC=C3N(C=CC3=C2)S(C4=CC=CC=C4Br)(=O)=O
YWZXVSGZOKGKHU-KRWDZBQONA-N,CHEMBL606766,3362,A,7.47,chembl20,303674,9606,HTR6,2105,C=12C=C(C=CC1NC=C2C[C@H]3N(CCC3)C)NS(C=4C=CC(=CC4)OC)(=O)=O
YWZXVSGZOKGKHU-QGZVFWFLNA-N,CHEMBL606558,3362,A,9.0,chembl20,303674,9606,HTR6,2105,C=12C=C(C=CC1NC=C2C[C@@H]3N(CCC3)C)NS(C=4C=CC(=CC4)OC)(=O)=O
YXCBVZRAABWHKG-UHFFFAOYNA-N,CHEMBL1082198,3362,A,8.02,chembl20,616576,9606,HTR6,2105,C1=C(C=C2C(=CN(C2=C1)C3CNCC3)S(=O)(=O)C4=CC=CC(=C4)F)F
YXJZUDFVSPPNEB-UHFFFAOYNA-N,25263338,3362,A,8.19382,pubchem,353404,9606,HTR6,2105,ClC=1C=C(C(OC2=NC=CC(C3CCNCC3)=C2C)CC)C=CC1
YTZANMHQMXVVRA-GPQMBLKYNA-N,44156754,3362,A,9.95078,pubchem,482324,9606,HTR6,2105,S(=O)(=O)(C1=C2N(N=C1NC)C=3CCCCC3C=N2)C4=CC=CC=C4
YUKIKOBMXGRCTM-UHFFFAOYNA-N,25024928,3362,A,8.25414,pubchem,600486,9606,HTR6,2105,ClC=1C2=C(N(S(=O)(=O)C3=C(F)C=C(F)C=C3)C1)C=CC(CN4CCNCC4)=C2
YUOITHDJQWZYHP-KRWDZBQONA-N,CHEMBL606815,3362,A,8.0,chembl20,303674,9606,HTR6,2105,C1=C(C=CC=2NC=C(C12)C[C@H]3N(CCC3)C)NS(C4=CC=C(C=C4)C(F)(F)F)(=O)=O
YUOITHDJQWZYHP-QGZVFWFLNA-N,CHEMBL606559,3362,A,9.4,chembl20,303674,9606,HTR6,2105,C1=C(C=CC=2NC=C(C12)C[C@@H]3N(CCC3)C)NS(C4=CC=C(C=C4)C(F)(F)F)(=O)=O
YVYWAPLUYKTRIU-UHFFFAOYNA-N,CHEMBL247071,3362,A,6.88,chembl20,454158,9606,HTR6,2105,N1(C2=C(C(CCN(C)C)=C1)C=CC=C2)CC3=CC=C(C=C3)OC
YVZYTWQZGQNPAY-LNNLXFCONA-N,53326021,3362,A,7.85387,pubchem,550750,9606,HTR6,2105,S(=O)(=O)(C=1NN=C2C1C=C(CN(CCN(C)C)C)C=C2)C=3C=4C(C=CC3)=CC=CC4
YVZYTWQZGQNPAY-LQFNOIFHNA-N,CHEMBL1642863,3362,A,7.85,chembl20,699278,9606,HTR6,2105,O=S(=O)(C1=NNC2=C1C=C(C=C2)CN(CCN(C)C)C)C=3C=4C(C=CC3)=CC=CC4
YWDRMIRBEKKNEW-HXTKINSTNA-N,53324724,3362,A,7.18046,pubchem,550750,9606,HTR6,2105,S(=O)(=O)(C=1NN=C2C(NC3CCCNC3)=CC=CC21)C=4C=5C(C=CC4)=CC=CC5
YWDRMIRBEKKNEW-LNNLXFCONA-N,CHEMBL1642860,3362,A,7.18,chembl20,699278,9606,HTR6,2105,O=S(=O)(C1=NNC2=C1C=CC=C2NC3CCCNC3)C4=CC=CC=5C4=CC=CC5
YWFFHWMXNXFAEK-UHFFFAOYNA-N,CHEMBL2377591,3362,A,6.8,chembl20,956755,9606,HTR6,2105,N1(C(=C(C=C1O)C2=CNC=3C=CC=CC23)O)CCCCN4CCC(CC4)C5=CNC=6C=CC(=CC56)OC
YUUJDPSKULOBRB-UHFFFAOYNA-N,11515192,3362,A,9.50031,pubchem,484646,9606,HTR6,2105,S(=O)(=O)(C1=CC2=C(C(CCC2)CNC)C=C1)C3=CC=CC=C3
YTVICZASURPPDE-PKSOQXRJNA-N,45488131,3362,A,7.50864,pubchem,444245,9606,HTR6,2105,N1(CCNCC1)C=2C=3NC(=NC3C=CC2)CC4=CC=CC=C4
YTVICZASURPPDE-UYBDAZJANA-N,CHEMBL578411,3362,A,7.51,chembl20,595423,9606,HTR6,2105,C=1C=CC2=C(C1N3CCNCC3)N=C(N2)CC4=CC=CC=C4
YRADJILHDILUQA-UHFFFAOYNA-N,49781469,3362,A,6.7122,pubchem,517721,9606,HTR6,2105,S(=O)(=O)(NC=1C=C(N2CCN(CC2)CCCCCCCCNS(=O)(=O)C=3C4=C(C(N(C)C)=CC=C4)C=CC3)C(OC)=CC1)C=5C6=C(C(N(C)C)=CC=C6)C=CC5
YBPWCFLZJNGMQN-UHFFFAOYNA-N,23652863,3362,A,7.0846,pubchem,550898,9606,HTR6,2105,ClC1=CC=2N(S(=O)(=O)C3=CC=C(OC)C=C3)C=C(N4CCN(CC4)CC)C2C=C1
YBQJHPSFWWRXNX-UHFFFAOYNA-N,CHEMBL1762569,3362,A,7.84,chembl20,740242,9606,HTR6,2105,C=1(C)C=C(C)N2C(=C(S(C3=CC=CC=C3)(=O)=O)C(N(C)C)=N2)N1
YBTSCTHXWDQAOS-UHFFFAOYNA-N,CHEMBL1782359,3362,A,6.96,chembl20,750035,9606,HTR6,2105,C=1(C=CC(=CC1)SC2=CC3=C(C=C2)CC4N3CCNC4)C
YHKIJBNGHXIOTN-HCKMINDGNA-N,46189932,3362,A,9.40012,pubchem,632331,9606,HTR6,2105,S(=O)(=O)(C1=C2N(N=C1NC)C(=C(N)C(=N2)C)C)C3=CC=CC=C3
YDTAITULUOEXLP-UHFFFAOYNA-N,CHEMBL2165566,3362,A,7.77,chembl20,861074,9606,HTR6,2105,O=S(=O)(N1C2=CC=CC=C2C3=C1CCC(C3)NC)C4=CC=CC(=C4)C(F)(F)F
YEBRPZZKXXABFI-UHFFFAOYNA-N,57398718,3362,A,8.25181,pubchem,638612,9606,HTR6,2105,S(=O)(=O)(C1=CC=2OC3=C(CCNC3)C2C=C1)C=4C=C(OC)C=CC4
YEBRPZZKXXABFI-UHFFFAOYNA-N,CHEMBL1935592,64354,A,7.47,chembl20,796061,10116,HTR6,2105,O=S(C1=CC=C2C(OC=3CNCCC23)=C1)(C4=CC(=CC=C4)OC)=O
YECNKJKNQYEFGX-UHFFFAOYNA-N,CHEMBL484010,3362,A,7.72,chembl20,501433,9606,HTR6,2105,C=1(C(C)=C(OCC2=CC(=CC=C2)C(F)(F)F)N=CC1)C3CCNCC3
YEHCICAEULNIGD-MZMPZRCHNA-N,CHEMBL531,3362,A,7.74,chembl20,774719,9606,HTR6,2105,C=12C=3C(=CC=CC3NC1)[C@@H]4[C@@H](C2)N(C[C@H](CSC)C4)CCC
YEJMWCSTHKLOQC-GPQMBLKYNA-N,CHEMBL1173362,3362,A,6.96,chembl20,642499,9606,HTR6,2105,N=1C=2N(C=3C=CSC3C1NCCOC)N=NC2S(C4=CC=CC(=C4)Cl)(=O)=O
YGBSUVPUXAMOTQ-UHFFFAOYNA-N,CHEMBL239434,3362,A,5.0,chembl20,449349,9606,HTR6,2105,C=1C=CC(S(F)(F)(F)(F)F)=CC1CC(C)N
